index,JD,filter,mag,ztf_mag_lower,ztf_mag_upper,atlas_mag_err,data_origin
285,2459139.00063,c,-17.61,,,1.163,atlas
286,2459139.006625,c,19.373,,,0.95,atlas
287,2459139.009841,c,19.502,,,0.312,atlas
288,2459139.044704,c,20.116,,,0.29,atlas
289,2459140.86262,o,19.413,,,0.149,atlas
290,2459140.883423,o,19.633,,,0.193,atlas
291,2459140.907678,o,19.551,,,0.183,atlas
292,2459140.914275,o,19.643,,,0.213,atlas
293,2459142.853597,c,20.319,,,0.33,atlas
294,2459142.888648,c,21.565,,,1.197,atlas
295,2459142.893779,c,20.424,,,0.33,atlas
296,2459142.913545,c,21.122,,,0.624,atlas
297,2459144.895657,o,19.693,,,0.272,atlas
298,2459144.900287,o,19.474,,,0.222,atlas
299,2459144.905824,o,19.592,,,0.27,atlas
300,2459144.925864,o,19.744,,,0.324,atlas
301,2459146.973501,c,20.238,,,0.303,atlas
302,2459146.97902,c,20.559,,,0.497,atlas
303,2459146.982711,c,20.723,,,0.455,atlas
304,2459147.015367,c,21.192,,,0.736,atlas
305,2459148.906199,o,19.761,,,0.269,atlas
306,2459148.90804,o,19.815,,,0.322,atlas
307,2459148.91868,o,19.489,,,0.23,atlas
308,2459148.924669,o,19.322,,,0.181,atlas
309,2459156.936754,o,19.674,,,0.244,atlas
310,2459156.940441,o,19.963,,,0.352,atlas
311,2459156.946425,o,19.594,,,0.295,atlas
312,2459156.979732,o,19.241,,,0.254,atlas
313,2459157.961474,o,21.567,,,3.225,atlas
314,2459157.967542,o,19.359,,,0.259,atlas
315,2459157.971227,o,20.007,,,0.944,atlas
316,2459157.993923,o,20.99,,,1.325,atlas
317,2459158.851445,o,19.744,,,0.355,atlas
318,2459158.856488,o,21.37,,,1.484,atlas
319,2459158.869892,o,20.145,,,0.569,atlas
320,2459158.894791,o,20.455,,,0.799,atlas
321,2459159.93052,o,16.81,,,3.909,atlas
322,2459159.934195,o,-17.257,,,4.612,atlas
323,2459160.935972,o,19.088,,,0.47,atlas
324,2459160.939655,o,-21.196,,,3.615,atlas
325,2459160.946115,o,21.263,,,4.419,atlas
326,2459160.958572,o,19.516,,,0.212,atlas
327,2459165.061995,o,19.98,,,0.374,atlas
328,2459165.065222,o,19.974,,,0.37,atlas
329,2459165.071218,o,20.378,,,0.569,atlas
330,2459170.917774,c,20.892,,,0.672,atlas
331,2459170.925145,c,-23.778,,,7.889,atlas
332,2459170.931113,c,21.693,,,1.21,atlas
